iso639_3,iso639_1,iso639_2t,iso639_2b,name_en,name_native,family,scope,type
inl,,,,Indonesian Sign Language,,,I,L
inm,,,,Minaean,,,I,H
inn,,,,Isinai,,,I,L
ino,,,,Inoke-Yate,,,I,L
inp,,,,Iñapari,,,I,L
ins,,,,Indian Sign Language,,,I,L
int,,,,Intha,,,I,L
inz,,,,Ineseño,,,I,E
ior,,,,Inor,,,I,L
iou,,,,Tuma-Irumu,,,I,L
iow,,,,Iowa-Oto,,,I,E
ipi,,,,Ipili,,,I,L
ipk,ik,ipk,ipk,Inupiaq,"Iñupiaq, Iñupiatun",Eskimo–Aleut,M,L
ipo,,,,Ipiko,,,I,L
iqu,,,,Iquito,,,I,L
iqw,,,,Ikwo,,,I,L
ire,,,,Iresim,,,I,L
irh,,,,Irarutu,,,I,L
iri,,,,Rigwe,,,I,L
irk,,,,Iraqw,,,I,L
irn,,,,Irántxe,,,I,L
irr,,,,Ir,,,I,L
iru,,,,Irula,,,I,L
irx,,,,Kamberau,,,I,L
iry,,,,Iraya,,,I,L
isa,,,,Isabi,,,I,L
isc,,,,Isconahua,,,I,L
isd,,,,Isnag,,,I,L
ise,,,,Italian Sign Language,,,I,L
isg,,,,Irish Sign Language,,,I,L
ish,,,,Esan,,,I,L
isi,,,,Nkem-Nkum,,,I,L
isk,,,,Ishkashimi,,,I,L
isl,is,isl,ice,Icelandic,Íslenska,Indo-European,I,L
ism,,,,Masimasi,,,I,L
isn,,,,Isanzu,,,I,L
iso,,,,Isoko,,,I,L
isr,,,,Israeli Sign Language,,,I,L
ist,,,,Istriot,,,I,L
isu,,,,Isu,,,I,L
isv,,,,Interslavic,,,I,C
ita,it,ita,ita,Italian,Italiano,Indo-European,I,L
itb,,,,Binongan Itneg,,,I,L
itd,,,,Southern Tidung,,,I,L
ite,,,,Itene,,,I,E
iti,,,,Inlaod Itneg,,,I,L
itk,,,,Judeo-Italian,,,I,L
itl,,,,Itelmen,,,I,L
itm,,,,Itu Mbon Uzo,,,I,L
ito,,,,Itonama,,,I,L
itr,,,,Iteri,,,I,L
its,,,,Isekiri,,,I,L
itt,,,,Maeng Itneg,,,I,L
itv,,,,Itawit,,,I,L
itw,,,,Ito,,,I,L
itx,,,,Itik,,,I,L
ity,,,,Moyadan Itneg,,,I,L
itz,,,,Itzá,,,I,L
ium,,,,Iu Mien,,,I,L
ivb,,,,Ibatan,,,I,L
ivv,,,,Ivatan,,,I,L
iwk,,,,I-Wak,,,I,L
iwm,,,,Iwam,,,I,L
iwo,,,,Iwur,,,I,L
iws,,,,Sepik Iwam,,,I,L
ixc,,,,Ixcatec,,,I,L
ixl,,,,Ixil,,,I,L
iya,,,,Iyayu,,,I,L
iyo,,,,Mesaka,,,I,L
iyx,,,,Yaka (Congo),,,I,L
izh,,,,Ingrian,,,I,L
izm,,,,Kizamani,,,I,L
izr,,,,Izere,,,I,L
izz,,,,Izii,,,I,L
jaa,,,,Jamamadí,,,I,L
jab,,,,Hyam,,,I,L
jac,,,,Popti',,,I,L
jad,,,,Jahanka,,,I,L
jae,,,,Yabem,,,I,L
jaf,,,,Jara,,,I,L
jah,,,,Jah Hut,,,I,L
jaj,,,,Zazao,,,I,L
jak,,,,Jakun,,,I,L
jal,,,,Yalahatan,,,I,L
jam,,,,Jamaican Creole English,,,I,L
jan,,,,Jandai,,,I,E
jao,,,,Yanyuwa,,,I,L
jaq,,,,Yaqay,,,I,L
jas,,,,New Caledonian Javanese,,,I,L
jat,,,,Jakati,,,I,L
jau,,,,Yaur,,,I,L
jav,jv,jav,jav,Javanese,"ꦧꦱꦗꦮ, Basa Jawa",Austronesian,I,L
jax,,,,Jambi Malay,,,I,L
jay,,,,Yan-nhangu,,,I,L
jaz,,,,Jawe,,,I,L
jbe,,,,Judeo-Berber,,,I,L
jbi,,,,Badjiri,,,I,E
jbj,,,,Arandai,,,I,L
jbk,,,,Barikewa,,,I,L
jbm,,,,Bijim,,,I,L
jbn,,,,Nafusi,,,I,L
jbo,,jbo,jbo,Lojban,,,I,C
jbr,,,,Jofotek-Bromnya,,,I,L
jbt,,,,Jabutí,,,I,L
jbu,,,,Jukun Takum,,,I,L
jbw,,,,Yawijibaya,,,I,E
jcs,,,,Jamaican Country Sign Language,,,I,L
jct,,,,Krymchak,,,I,L
jda,,,,Jad,,,I,L
jdg,,,,Jadgali,,,I,L
jdt,,,,Judeo-Tat,,,I,L
jeb,,,,Jebero,,,I,L
jee,,,,Jerung,,,I,L
jeh,,,,Jeh,,,I,L
jei,,,,Yei,,,I,L
jek,,,,Jeri Kuo,,,I,L
jel,,,,Yelmek,,,I,L
jen,,,,Dza,,,I,L
jer,,,,Jere,,,I,L
jet,,,,Manem,,,I,L
jeu,,,,Jonkor Bourmataguil,,,I,L
jgb,,,,Ngbee,,,I,E
jge,,,,Judeo-Georgian,,,I,L
jgk,,,,Gwak,,,I,L
jgo,,,,Ngomba,,,I,L
jhi,,,,Jehai,,,I,L
jhs,,,,Jhankot Sign Language,,,I,L
jia,,,,Jina,,,I,L
jib,,,,Jibu,,,I,L
jic,,,,Tol,,,I,L
jid,,,,Bu (Kaduna State),,,I,L
jie,,,,Jilbe,,,I,L
jig,,,,Jingulu,,,I,L
jih,,,,sTodsde,,,I,L
jii,,,,Jiiddu,,,I,L
jil,,,,Jilim,,,I,L
jim,,,,Jimi (Cameroon),,,I,L
jio,,,,Jiamao,,,I,L
jiq,,,,Guanyinqiao,,,I,L
jit,,,,Jita,,,I,L
jiu,,,,Youle Jinuo,,,I,L
jiv,,,,Shuar,,,I,L
jiy,,,,Buyuan Jinuo,,,I,L
jje,,,,Jejueo,,,I,L
jjr,,,,Bankal,,,I,L
jka,,,,Kaera,,,I,L
jkm,,,,Mobwa Karen,,,I,L
jko,,,,Kubo,,,I,L
jkp,,,,Paku Karen,,,I,L
jkr,,,,Koro (India),,,I,L
jks,,,,Amami Koniya Sign Language,,,I,L
jku,,,,Labir,,,I,L
jle,,,,Ngile,,,I,L
jls,,,,Jamaican Sign Language,,,I,L
jma,,,,Dima,,,I,L
jmb,,,,Zumbun,,,I,L
jmc,,,,Machame,,,I,L
jmd,,,,Yamdena,,,I,L
jmi,,,,Jimi (Nigeria),,,I,L
jml,,,,Jumli,,,I,L
jmn,,,,Makuri Naga,,,I,L
jmr,,,,Kamara,,,I,L
jms,,,,Mashi (Nigeria),,,I,L
jmw,,,,Mouwase,,,I,L
jmx,,,,Western Juxtlahuaca Mixtec,,,I,L
jna,,,,Jangshung,,,I,L
jnd,,,,Jandavra,,,I,L
jng,,,,Yangman,,,I,E
jni,,,,Janji,,,I,L
jnj,,,,Yemsa,,,I,L
jnl,,,,Rawat,,,I,L
jns,,,,Jaunsari,,,I,L
job,,,,Joba,,,I,L
jod,,,,Wojenaka,,,I,L
jog,,,,Jogi,,,I,L
jor,,,,Jorá,,,I,E
jos,,,,Jordanian Sign Language,,,I,L
jow,,,,Jowulu,,,I,L
jpa,,,,Jewish Palestinian Aramaic,,,I,H
jpn,ja,jpn,jpn,Japanese,日本語 (にほんご),Japonic,I,L
jpr,,jpr,jpr,Judeo-Persian,,,I,L
jqr,,,,Jaqaru,,,I,L
jra,,,,Jarai,,,I,L
jrb,,jrb,jrb,Judeo-Arabic,,,M,L
jrr,,,,Jiru,,,I,L
jrt,,,,Jakattoe,,,I,L
jru,,,,Japrería,,,I,L
jsl,,,,Japanese Sign Language,,,I,L
jua,,,,Júma,,,I,L
jub,,,,Wannu,,,I,L
juc,,,,Jurchen,,,I,H
jud,,,,Worodougou,,,I,L
juh,,,,Hõne,,,I,L
jui,,,,Ngadjuri,,,I,E
juk,,,,Wapan,,,I,L
jul,,,,Jirel,,,I,L
jum,,,,Jumjum,,,I,L
jun,,,,Juang,,,I,L
juo,,,,Jiba,,,I,L
jup,,,,Hupdë,,,I,L
jur,,,,Jurúna,,,I,L
jus,,,,Jumla Sign Language,,,I,L
jut,,,,Jutish,,,I,H
juu,,,,Ju,,,I,L
juw,,,,Wãpha,,,I,L
juy,,,,Juray,,,I,L
jvd,,,,Javindo,,,I,L
jvn,,,,Caribbean Javanese,,,I,L
jwi,,,,Jwira-Pepesa,,,I,L
jya,,,,Jiarong,,,I,L
jye,,,,Judeo-Yemeni Arabic,,,I,L
jyy,,,,Jaya,,,I,L
kaa,,kaa,kaa,Kara-Kalpak,,,I,L
kab,,kab,kab,Kabyle,,,I,L
kac,,kac,kac,Kachin,,,I,L
kad,,,,Adara,,,I,L
kae,,,,Ketangalan,,,I,E
kaf,,,,Katso,,,I,L
kag,,,,Kajaman,,,I,L
kah,,,,Kara (Central African Republic),,,I,L
kai,,,,Karekare,,,I,L
kaj,,,,Jju,,,I,L
kak,,,,Kalanguya,,,I,L
kal,kl,kal,kal,Kalaallisut,"kalaallisut, kalaallit oqaasii",Eskimo–Aleut,I,L
kam,,kam,kam,Kamba (Kenya),,,I,L
kan,kn,kan,kan,Kannada,ಕನ್ನಡ,Dravidian,I,L
kao,,,,Xaasongaxango,,,I,L
kap,,,,Bezhta,,,I,L
kaq,,,,Capanahua,,,I,L
kas,ks,kas,kas,Kashmiri,"कश्मीरी, كشميري‎",Indo-European,I,L
kat,ka,kat,geo,Georgian,ქართული,South Caucasian,I,L
kau,kr,kau,kau,Kanuri,Kanuri,Nilo-Saharan,M,L
kav,,,,Katukína,,,I,L
kaw,,kaw,kaw,Kawi,,,I,H
kax,,,,Kao,,,I,L
kay,,,,Kamayurá,,,I,L
kaz,kk,kaz,kaz,Kazakh,қазақ тілі,Turkic,I,L
kba,,,,Kalarko,,,I,E
kbb,,,,Kaxuiâna,,,I,E
kbc,,,,Kadiwéu,,,I,L
kbd,,kbd,kbd,Kabardian,,,I,L
kbe,,,,Kanju,,,I,L
kbg,,,,Khamba,,,I,L
kbh,,,,Camsá,,,I,L
kbi,,,,Kaptiau,,,I,L
kbj,,,,Kari,,,I,L
kbk,,,,Grass Koiari,,,I,L
kbl,,,,Kanembu,,,I,L
kbm,,,,Iwal,,,I,L
kbn,,,,Kare (Central African Republic),,,I,L
kbo,,,,Keliko,,,I,L
kbp,,,,Kabiyè,,,I,L
kbq,,,,Kamano,,,I,L
kbr,,,,Kafa,,,I,L
kbs,,,,Kande,,,I,L
kbt,,,,Abadi,,,I,L
kbu,,,,Kabutra,,,I,L
kbv,,,,Dera (Indonesia),,,I,L
kbw,,,,Kaiep,,,I,L
kbx,,,,Ap Ma,,,I,L
kby,,,,Manga Kanuri,,,I,L
kbz,,,,Duhwa,,,I,L
kca,,,,Khanty,,,I,L
kcb,,,,Kawacha,,,I,L
kcc,,,,Lubila,,,I,L
kcd,,,,Ngkâlmpw Kanum,,,I,L
kce,,,,Kaivi,,,I,L
kcf,,,,Ukaan,,,I,L
kcg,,,,Tyap,,,I,L
kch,,,,Vono,,,I,L
kci,,,,Ngyian,,,I,L
kcj,,,,Kobiana,,,I,L
kck,,,,Kalanga,,,I,L
kcl,,,,Kela (Papua New Guinea),,,I,L
kcm,,,,Gula (Central African Republic),,,I,L
kcn,,,,Nubi,,,I,L
kco,,,,Kinalakna,,,I,L
kcp,,,,Kanga,,,I,L
kcq,,,,Kamo,,,I,L
kcr,,,,Katla,,,I,L
kcs,,,,Koenoem,,,I,L
kct,,,,Kaian,,,I,L
kcu,,,,Kami (Tanzania),,,I,L
kcv,,,,Kete,,,I,L
kcw,,,,Kabwari,,,I,L
kcx,,,,Kachama-Ganjule,,,I,L
kcy,,,,Korandje,,,I,L
kcz,,,,Konongo,,,I,L
kda,,,,Worimi,,,I,E
kdc,,,,Kutu,,,I,L
kdd,,,,Yankunytjatjara,,,I,L
kde,,,,Makonde,,,I,L
kdf,,,,Mamusi,,,I,L
kdg,,,,Seba,,,I,L
kdh,,,,Tem,,,I,L
kdi,,,,Kumam,,,I,L
kdj,,,,Karamojong,,,I,L
kdk,,,,Numèè,,,I,L
kdl,,,,Tsikimba,,,I,L
kdm,,,,Kagoma,,,I,L
kdn,,,,Kunda,,,I,L
kdp,,,,Kaningdon-Nindem,,,I,L
kdq,,,,Koch,,,I,L
kdr,,,,Karaim,,,I,L
kdt,,,,Kuy,,,I,L
kdu,,,,Kadaru,,,I,L
kdw,,,,Koneraw,,,I,L
kdx,,,,Kam,,,I,L
kdy,,,,Keder,,,I,L
kdz,,,,Kwaja,,,I,L
kea,,,,Kabuverdianu,,,I,L
keb,,,,Kélé,,,I,L
kec,,,,Keiga,,,I,L
ked,,,,Kerewe,,,I,L
kee,,,,Eastern Keres,,,I,L
kef,,,,Kpessi,,,I,L
keg,,,,Tese,,,I,L
keh,,,,Keak,,,I,L
kei,,,,Kei,,,I,L
kej,,,,Kadar,,,I,L
kek,,,,Kekchí,,,I,L
kel,,,,Kela (Democratic Republic of Congo),,,I,L
kem,,,,Kemak,,,I,L
ken,,,,Kenyang,,,I,L
keo,,,,Kakwa,,,I,L
kep,,,,Kaikadi,,,I,L
keq,,,,Kamar,,,I,L
ker,,,,Kera,,,I,L
kes,,,,Kugbo,,,I,L
ket,,,,Ket,,,I,L
keu,,,,Akebu,,,I,L
kev,,,,Kanikkaran,,,I,L
kew,,,,West Kewa,,,I,L
kex,,,,Kukna,,,I,L
key,,,,Kupia,,,I,L
kez,,,,Kukele,,,I,L
kfa,,,,Kodava,,,I,L
kfb,,,,Northwestern Kolami,,,I,L
kfc,,,,Konda-Dora,,,I,L
kfd,,,,Korra Koraga,,,I,L
kfe,,,,Kota (India),,,I,L
kff,,,,Koya,,,I,L
kfg,,,,Kudiya,,,I,L
kfh,,,,Kurichiya,,,I,L
kfi,,,,Kannada Kurumba,,,I,L
kfj,,,,Kemiehua,,,I,L
kfk,,,,Kinnauri,,,I,L
kfl,,,,Kung,,,I,L
kfm,,,,Khunsari,,,I,L
kfn,,,,Kuk,,,I,L
kfo,,,,Koro (Côte d'Ivoire),,,I,L
kfp,,,,Korwa,,,I,L
kfq,,,,Korku,,,I,L
kfr,,,,Kachhi,,,I,L
kfs,,,,Bilaspuri,,,I,L
kft,,,,Kanjari,,,I,L
kfu,,,,Katkari,,,I,L
kfv,,,,Kurmukar,,,I,L
kfw,,,,Kharam Naga,,,I,L
kfx,,,,Kullu Pahari,,,I,L
kfy,,,,Kumaoni,,,I,L
kfz,,,,Koromfé,,,I,L
kga,,,,Koyaga,,,I,L
kgb,,,,Kawe,,,I,L
kge,,,,Komering,,,I,L
kgf,,,,Kube,,,I,L
kgg,,,,Kusunda,,,I,L
kgi,,,,Selangor Sign Language,,,I,L
kgj,,,,Gamale Kham,,,I,L
kgk,,,,Kaiwá,,,I,L
kgl,,,,Kunggari,,,I,E
kgn,,,,Karingani,,,I,L
kgo,,,,Krongo,,,I,L
kgp,,,,Kaingang,,,I,L
kgq,,,,Kamoro,,,I,L
kgr,,,,Abun,,,I,L
kgs,,,,Kumbainggar,,,I,L
kgt,,,,Somyev,,,I,L
kgu,,,,Kobol,,,I,L
kgv,,,,Karas,,,I,L
kgw,,,,Karon Dori,,,I,L
kgx,,,,Kamaru,,,I,L
kgy,,,,Kyerung,,,I,L
kha,,kha,kha,Khasi,,,I,L
khb,,,,Lü,,,I,L
khc,,,,Tukang Besi North,,,I,L
khd,,,,Bädi Kanum,,,I,L
khe,,,,Korowai,,,I,L
khf,,,,Khuen,,,I,L
khg,,,,Khams Tibetan,,,I,L
khh,,,,Kehu,,,I,L
khj,,,,Kuturmi,,,I,L
khk,,,,Halh Mongolian,,,I,L
khl,,,,Lusi,,,I,L
khm,km,khm,khm,Khmer,"ខ្មែរ, ខេមរភាសា, ភាសាខ្មែរ",Austroasiatic,I,L
khn,,,,Khandesi,,,I,L
kho,,kho,kho,Khotanese,,,I,H
khp,,,,Kapori,,,I,L
khq,,,,Koyra Chiini Songhay,,,I,L
khr,,,,Kharia,,,I,L
khs,,,,Kasua,,,I,L
kht,,,,Khamti,,,I,L
khu,,,,Nkhumbi,,,I,L
khv,,,,Khvarshi,,,I,L
khw,,,,Khowar,,,I,L
khx,,,,Kanu,,,I,L
khy,,,,Kele (Democratic Republic of Congo),,,I,L
khz,,,,Keapara,,,I,L
kia,,,,Kim,,,I,L
kib,,,,Koalib,,,I,L
kic,,,,Kickapoo,,,I,L
kid,,,,Koshin,,,I,L
kie,,,,Kibet,,,I,L
kif,,,,Eastern Parbate Kham,,,I,L
kig,,,,Kimaama,,,I,L
kih,,,,Kilmeri,,,I,L
kii,,,,Kitsai,,,I,E
kij,,,,Kilivila,,,I,L
kik,ki,kik,kik,Kikuyu,Gĩkũyũ,Niger–Congo,I,L
kil,,,,Kariya,,,I,L
kim,,,,Karagas,,,I,L
kin,rw,kin,kin,Kinyarwanda,Ikinyarwanda,Niger–Congo,I,L
kio,,,,Kiowa,,,I,L
kip,,,,Sheshi Kham,,,I,L
kiq,,,,Kosadle,,,I,L
kir,ky,kir,kir,Kirghiz,"Кыргызча, Кыргыз тили",Turkic,I,L
kis,,,,Kis,,,I,L
kit,,,,Agob,,,I,L
kiu,,,,Kirmanjki (individual language),,,I,L
kiv,,,,Kimbu,,,I,L
kiw,,,,Northeast Kiwai,,,I,L
kix,,,,Khiamniungan Naga,,,I,L
kiy,,,,Kirikiri,,,I,L
kiz,,,,Kisi,,,I,L
kja,,,,Mlap,,,I,L
kjb,,,,Q'anjob'al,,,I,L
kjc,,,,Coastal Konjo,,,I,L
kjd,,,,Southern Kiwai,,,I,L
kje,,,,Kisar,,,I,L
kjg,,,,Khmu,,,I,L
kjh,,,,Khakas,,,I,L
kji,,,,Zabana,,,I,L
kjj,,,,Khinalugh,,,I,L
kjk,,,,Highland Konjo,,,I,L
kjl,,,,Western Parbate Kham,,,I,L
kjm,,,,Kháng,,,I,L
kjn,,,,Kunjen,,,I,L
kjo,,,,Kinnauri Pahari,,,I,L
kjp,,,,Pwo Eastern Karen,,,I,L
kjq,,,,Western Keres,,,I,L
kjr,,,,Kurudu,,,I,L
kjs,,,,East Kewa,,,I,L
kjt,,,,Phrae Pwo Karen,,,I,L
kju,,,,Kashaya,,,I,L
kjv,,,,Kaikavian Literary Language,,,I,H
kjx,,,,Ramopa,,,I,L
kjy,,,,Erave,,,I,L
kjz,,,,Bumthangkha,,,I,L
kka,,,,Kakanda,,,I,L
kkb,,,,Kwerisa,,,I,L
kkc,,,,Odoodee,,,I,L
kkd,,,,Kinuku,,,I,L
kke,,,,Kakabe,,,I,L
kkf,,,,Kalaktang Monpa,,,I,L
kkg,,,,Mabaka Valley Kalinga,,,I,L
kkh,,,,Khün,,,I,L
kki,,,,Kagulu,,,I,L
kkj,,,,Kako,,,I,L
kkk,,,,Kokota,,,I,L
kkl,,,,Kosarek Yale,,,I,L
kkm,,,,Kiong,,,I,L
kkn,,,,Kon Keu,,,I,L
kko,,,,Karko,,,I,L
kkp,,,,Gugubera,,,I,L
kkq,,,,Kaeku,,,I,L
kkr,,,,Kir-Balar,,,I,L
kks,,,,Giiwo,,,I,L
kkt,,,,Koi,,,I,L
kku,,,,Tumi,,,I,L
kkv,,,,Kangean,,,I,L
kkw,,,,Teke-Kukuya,,,I,L
kkx,,,,Kohin,,,I,L
kky,,,,Guugu Yimidhirr,,,I,L
kkz,,,,Kaska,,,I,L
kla,,,,Klamath-Modoc,,,I,E
klb,,,,Kiliwa,,,I,L
klc,,,,Kolbila,,,I,L
kld,,,,Gamilaraay,,,I,L
kle,,,,Kulung (Nepal),,,I,L
klf,,,,Kendeje,,,I,L
klg,,,,Tagakaulo,,,I,L
klh,,,,Weliki,,,I,L
kli,,,,Kalumpang,,,I,L
klj,,,,Khalaj,,,I,L
klk,,,,Kono (Nigeria),,,I,L
kll,,,,Kagan Kalagan,,,I,L
klm,,,,Migum,,,I,L
kln,,,,Kalenjin,,,M,L
klo,,,,Kapya,,,I,L
klp,,,,Kamasa,,,I,L
klq,,,,Rumu,,,I,L
klr,,,,Khaling,,,I,L
kls,,,,Kalasha,,,I,L
klt,,,,Nukna,,,I,L
klu,,,,Klao,,,I,L
klv,,,,Maskelynes,,,I,L
klw,,,,Tado,,,I,L
klx,,,,Koluwawa,,,I,L
kly,,,,Kalao,,,I,L
klz,,,,Kabola,,,I,L
kma,,,,Konni,,,I,L
kmb,,kmb,kmb,Kimbundu,,,I,L
kmc,,,,Southern Dong,,,I,L
kmd,,,,Majukayang Kalinga,,,I,L
kme,,,,Bakole,,,I,L
kmf,,,,Kare (Papua New Guinea),,,I,L
kmg,,,,Kâte,,,I,L
kmh,,,,Kalam,,,I,L
kmi,,,,Kami (Nigeria),,,I,L
kmj,,,,Kumarbhag Paharia,,,I,L
kmk,,,,Limos Kalinga,,,I,L
kml,,,,Tanudan Kalinga,,,I,L
kmm,,,,Kom (India),,,I,L
kmn,,,,Awtuw,,,I,L
kmo,,,,Kwoma,,,I,L
kmp,,,,Gimme,,,I,L
kmq,,,,Kwama,,,I,L
kmr,,,,Northern Kurdish,,,I,L
kms,,,,Kamasau,,,I,L
kmt,,,,Kemtuik,,,I,L
kmu,,,,Kanite,,,I,L
kmv,,,,Karipúna Creole French,,,I,L
kmw,,,,Komo (Democratic Republic of Congo),,,I,L
kmx,,,,Waboda,,,I,L
kmy,,,,Koma,,,I,L
kmz,,,,Khorasani Turkish,,,I,L
kna,,,,Dera (Nigeria),,,I,L
knb,,,,Lubuagan Kalinga,,,I,L
knc,,,,Central Kanuri,,,I,L
knd,,,,Konda,,,I,L
kne,,,,Kankanaey,,,I,L
knf,,,,Mankanya,,,I,L
kng,,,,Koongo,,,I,L
kni,,,,Kanufi,,,I,L
knj,,,,Western Kanjobal,,,I,L
knk,,,,Kuranko,,,I,L
knl,,,,Keninjal,,,I,L
knm,,,,Kanamarí,,,I,L
knn,,,,Konkani (individual language),,,I,L
kno,,,,Kono (Sierra Leone),,,I,L
knp,,,,Kwanja,,,I,L
knq,,,,Kintaq,,,I,L
knr,,,,Kaningra,,,I,L
kns,,,,Kensiu,,,I,L
knt,,,,Panoan Katukína,,,I,L
knu,,,,Kono (Guinea),,,I,L
knv,,,,Tabo,,,I,L
knw,,,,Kung-Ekoka,,,I,L
knx,,,,Kendayan,,,I,L
kny,,,,Kanyok,,,I,L
knz,,,,Kalamsé,,,I,L
koa,,,,Konomala,,,I,L
koc,,,,Kpati,,,I,E
kod,,,,Kodi,,,I,L
koe,,,,Kacipo-Bale Suri,,,I,L
kof,,,,Kubi,,,I,E
kog,,,,Cogui,,,I,L
koh,,,,Koyo,,,I,L
koi,,,,Komi-Permyak,,,I,L
kok,,kok,kok,Konkani (macrolanguage),,,M,L
kol,,,,Kol (Papua New Guinea),,,I,L
kom,kv,kom,kom,Komi,коми кыв,Uralic,M,L
kon,kg,kon,kon,Kongo,Kikongo,Niger–Congo,M,L
koo,,,,Konzo,,,I,L
kop,,,,Waube,,,I,L
koq,,,,Kota (Gabon),,,I,L
kor,ko,kor,kor,Korean,한국어,Koreanic,I,L
kos,,kos,kos,Kosraean,,,I,L
kot,,,,Lagwan,,,I,L
kou,,,,Koke,,,I,L
kov,,,,Kudu-Camo,,,I,L
kow,,,,Kugama,,,I,L
koy,,,,Koyukon,,,I,L
koz,,,,Korak,,,I,L
kpa,,,,Kutto,,,I,L
kpb,,,,Mullu Kurumba,,,I,L
kpc,,,,Curripaco,,,I,L
kpd,,,,Koba,,,I,L
kpe,,kpe,kpe,Kpelle,,,M,L
kpf,,,,Komba,,,I,L
kpg,,,,Kapingamarangi,,,I,L
kph,,,,Kplang,,,I,L
kpi,,,,Kofei,,,I,L
kpj,,,,Karajá,,,I,L
kpk,,,,Kpan,,,I,L
kpl,,,,Kpala,,,I,L
kpm,,,,Koho,,,I,L
kpn,,,,Kepkiriwát,,,I,E
kpo,,,,Ikposo,,,I,L
kpq,,,,Korupun-Sela,,,I,L
kpr,,,,Korafe-Yegha,,,I,L
kps,,,,Tehit,,,I,L
kpt,,,,Karata,,,I,L
kpu,,,,Kafoa,,,I,L
kpv,,,,Komi-Zyrian,,,I,L
kpw,,,,Kobon,,,I,L
kpx,,,,Mountain Koiali,,,I,L
kpy,,,,Koryak,,,I,L
kpz,,,,Kupsabiny,,,I,L
kqa,,,,Mum,,,I,L
kqb,,,,Kovai,,,I,L
kqc,,,,Doromu-Koki,,,I,L
kqd,,,,Koy Sanjaq Surat,,,I,L
kqe,,,,Kalagan,,,I,L
kqf,,,,Kakabai,,,I,L
kqg,,,,Khe,,,I,L
kqh,,,,Kisankasa,,,I,L
kqi,,,,Koitabu,,,I,L
kqj,,,,Koromira,,,I,L
kqk,,,,Kotafon Gbe,,,I,L
kql,,,,Kyenele,,,I,L
kqm,,,,Khisa,,,I,L
kqn,,,,Kaonde,,,I,L
kqo,,,,Eastern Krahn,,,I,L
kqp,,,,Kimré,,,I,L
kqq,,,,Krenak,,,I,L
kqr,,,,Kimaragang,,,I,L
kqs,,,,Northern Kissi,,,I,L
kqt,,,,Klias River Kadazan,,,I,L
kqu,,,,Seroa,,,I,E
kqv,,,,Okolod,,,I,L
kqw,,,,Kandas,,,I,L
kqx,,,,Mser,,,I,L
kqy,,,,Koorete,,,I,L
kqz,,,,Korana,,,I,E
kra,,,,Kumhali,,,I,L
krb,,,,Karkin,,,I,E
krc,,krc,krc,Karachay-Balkar,,,I,L
krd,,,,Kairui-Midiki,,,I,L
kre,,,,Panará,,,I,L
krf,,,,Koro (Vanuatu),,,I,L
krh,,,,Kurama,,,I,L
kri,,,,Krio,,,I,L
krj,,,,Kinaray-A,,,I,L
krk,,,,Kerek,,,I,E
krl,,krl,krl,Karelian,,,I,L
krn,,,,Sapo,,,I,L
krp,,,,Durop,,,I,L
krr,,,,Krung,,,I,L
krs,,,,Gbaya (Sudan),,,I,L
krt,,,,Tumari Kanuri,,,I,L
kru,,kru,kru,Kurukh,,,I,L
krv,,,,Kavet,,,I,L
krw,,,,Western Krahn,,,I,L
krx,,,,Karon,,,I,L
kry,,,,Kryts,,,I,L
krz,,,,Sota Kanum,,,I,L
ksb,,,,Shambala,,,I,L
ksc,,,,Southern Kalinga,,,I,L
ksd,,,,Kuanua,,,I,L
kse,,,,Kuni,,,I,L
ksf,,,,Bafia,,,I,L
ksg,,,,Kusaghe,,,I,L
ksh,,,,Kölsch,,,I,L
ksi,,,,Krisa,,,I,L
ksj,,,,Uare,,,I,L
ksk,,,,Kansa,,,I,L
ksl,,,,Kumalu,,,I,L
ksm,,,,Kumba,,,I,L
ksn,,,,Kasiguranin,,,I,L
kso,,,,Kofa,,,I,L
ksp,,,,Kaba,,,I,L
ksq,,,,Kwaami,,,I,L
ksr,,,,Borong,,,I,L
kss,,,,Southern Kisi,,,I,L
kst,,,,Winyé,,,I,L
ksu,,,,Khamyang,,,I,L
ksv,,,,Kusu,,,I,L
ksw,,,,S'gaw Karen,,,I,L
ksx,,,,Kedang,,,I,L
ksy,,,,Kharia Thar,,,I,L
ksz,,,,Kodaku,,,I,L
kta,,,,Katua,,,I,L
ktb,,,,Kambaata,,,I,L
ktc,,,,Kholok,,,I,L
ktd,,,,Kokata,,,I,L
kte,,,,Nubri,,,I,L
ktf,,,,Kwami,,,I,L
ktg,,,,Kalkutung,,,I,E
kth,,,,Karanga,,,I,L
kti,,,,North Muyu,,,I,L
ktj,,,,Plapo Krumen,,,I,L
ktk,,,,Kaniet,,,I,E
ktl,,,,Koroshi,,,I,L
ktm,,,,Kurti,,,I,L
ktn,,,,Karitiâna,,,I,L
kto,,,,Kuot,,,I,L
ktp,,,,Kaduo,,,I,L
ktq,,,,Katabaga,,,I,E
kts,,,,South Muyu,,,I,L
ktt,,,,Ketum,,,I,L
ktu,,,,Kituba (Democratic Republic of Congo),,,I,L
ktv,,,,Eastern Katu,,,I,L
ktw,,,,Kato,,,I,E
ktx,,,,Kaxararí,,,I,L
kty,,,,Kango (Bas-Uélé District),,,I,L
ktz,,,,Juǀʼhoan,,,I,L
